"Island","Site","Genus_Code","Site_Genet","Year_STA","Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","Year_END","Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","Interval_Years","Mortality","Survival"
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02519",2015,2015-11-02,NA,40.2351402625,38.3980654201,1,2016,2016-06-16,NA,44.96458965421,43.34294109648,2,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02522",2015,2015-11-02,NA,20.17997949,17.4723861317,1,2016,2016-06-16,NA,19.4831922377,18.1883071491,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02521",2015,2015-11-02,NA,8.58011626509,17.56933261316,2,2016,2016-06-16,NA,8.76159993498,17.029158096,2,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02408",2015,2015-11-02,NA,11.66246911938,25.59937582995,3,2016,2016-06-16,NA,28.77622066729,54.77039577209,4,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02381",2015,2015-11-02,NA,7.87730685424,18.1004464659,1,2016,2016-06-16,NA,3.47027219468,9.97115632494,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02366",2015,2015-11-02,NA,139.29846586388,143.80423492721,5,2016,2016-06-16,NA,192.61689637816,168.34040944997,5,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02542",2015,2015-11-02,NA,31.3556088211,28.2991705935,1,2016,2016-06-16,NA,29.3115258419,27.5729321306,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02558",2015,2015-11-02,NA,3.93711083295,7.56745053893,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02390",2015,2015-11-02,NA,21.2481915566,34.1219789853,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02392",2015,2015-11-02,NA,10.7913711272,15.8057898786,1,2016,2016-06-16,NA,18.7316678444,20.2436500563,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02394",2015,2015-11-02,NA,49.80037464323,62.3080290748,3,2016,2016-06-16,NA,70.7843050712,55.0267142937,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02537",2015,2015-11-02,NA,13.3356955486,15.8042135011,1,2016,2016-06-16,NA,22.9393430178,20.7888562433,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02538",2015,2015-11-02,NA,18.16581971716,30.4199886369,2,2016,2016-06-16,NA,30.0004796174,41.0895459737,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02559",2015,2015-11-02,NA,2.34299044924,6.77574915191,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02367",2015,2015-11-02,NA,55.1028325183,38.5106348622,1,2016,2016-06-16,NA,54.2567682047,47.5042034481,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02550",2015,2015-11-02,NA,9.0881081246,15.1987239121,1,2016,2016-06-16,NA,4.83871572978,9.36864527736,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02524",2015,2015-11-02,NA,68.77896882935,64.77413543844,2,2016,2016-06-16,NA,108.27729666578,85.1380258884,2,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02376",2015,2015-11-02,NA,22.4590080294,35.9159979272,1,2016,2016-06-16,NA,14.93116121337,23.94438710722,2,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02379",2015,2015-11-02,NA,17.5673867927,28.4563352457,2,2016,2016-06-16,NA,19.74051957263,30.4854558319,2,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02532",2015,2015-11-02,NA,41.2788922465,40.0092369514,1,2016,2016-06-16,NA,3.0237202489,9.61171762392,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02533",2015,2015-11-02,NA,47.8543257544,39.5089126187,2,2016,2016-06-16,NA,72.3718928613,58.2459940739,2,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02409",2015,2015-11-02,NA,60.08730218243,78.44030976034,7,2016,2016-06-16,NA,66.7533896464,82.90771189631,6,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POCS","MAI_SIO_K01_02386",2015,2015-11-02,NA,155.183474286,79.4684450673,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02410",2015,2015-11-02,NA,303.0596969683,244.0932633281,3,2016,2016-06-16,NA,372.6798467492,248.9999573265,3,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02415",2015,2015-11-02,NA,28.5270413978,20.2571702744,1,2016,2016-06-16,NA,34.4649968876,23.189092025,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02414",2015,2015-11-02,NA,15.355899777,16.6433323581,1,2016,2016-06-16,NA,6.78584720066,10.3085724888,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02405",2015,2015-11-02,NA,144.20709781999,159.55708417971,4,2016,2016-06-16,NA,98.5367662583,127.95519575931,4,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02531",2015,2015-11-02,NA,165.237499533,77.7650941288,1,2016,2016-06-16,NA,155.37305619,84.2944049352,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02407",2015,2015-11-02,NA,36.52620927449,37.4426517038,2,2016,2016-06-16,NA,55.3307796358,52.1781316018,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02417",2015,2015-11-02,NA,49.17731735962,49.45132580431,2,2016,2016-06-16,NA,49.4065866281,53.5854544407,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02416",2015,2015-11-02,NA,2.00465191813,5.64341391347,1,2016,2016-06-16,NA,2.05189336358,5.21449652698,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02553",2015,2015-11-02,NA,4.87755046436,9.28520525324,1,2016,2016-06-16,NA,2.97378159048,7.64872123054,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02431",2015,2015-11-02,NA,6.37284778433,11.3278648125,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02551",2015,2015-11-02,NA,4.21756622084,7.85727953001,1,2016,2016-06-16,NA,11.0289839197,14.4720851752,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02552",2015,2015-11-02,NA,14.2850996708,21.9892002406,1,2016,2016-06-16,NA,17.49484800948,30.36697585367,2,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02420",2015,2015-11-02,NA,6.75187385021,12.2452902758,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02418",2015,2015-11-02,NA,40.3016562633,31.7517592458,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02401",2015,2015-11-02,NA,334.24991239386,279.64759171931,7,2016,2016-06-16,NA,433.36104440875,315.91966418593,4,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02427",2015,2015-11-02,NA,12.2098889732,13.0219832969,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02403",2015,2015-11-02,NA,783.47977341253,606.07403768535,21,2016,2016-06-16,NA,923.415730535,643.28610403752,24,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02423",2015,2015-11-02,NA,4.8015949743,10.0654285813,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02484",2015,2015-11-02,NA,55.6705306297,59.2160515817,3,2016,2016-06-16,NA,44.79482103867,51.64548484854,3,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02544",2015,2015-11-02,NA,50.0466861335,30.9910361939,1,2016,2016-06-16,NA,82.4369902789,48.8436653523,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02440",2015,2015-11-02,NA,425.8450852419,231.9498296799,2,2016,2016-06-16,NA,453.204012609,255.343314101,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02402",2015,2015-11-02,NA,51.30450166369,81.2530573924,4,2016,2016-06-16,NA,29.04341727988,47.56227998925,3,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02443",2015,2015-11-02,NA,104.963156597,93.5490150075,1,2016,2016-06-16,NA,84.1091360842,93.4304495052,2,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02528",2015,2015-11-02,NA,1858.76695134978,703.55047073256,6,2016,2016-06-16,NA,816.4181859071,496.47972461855,9,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02479",2015,2015-11-02,NA,29.0027313289,22.0219919347,1,2016,2016-06-16,NA,30.8686466907,22.3725074417,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02491",2015,2015-11-02,NA,161.38000098405,150.11391681137,3,2016,2016-06-16,NA,194.693162987,116.420186689,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02489",2015,2015-11-02,NA,5.61015159483,8.66213528459,1,2016,2016-06-16,NA,11.8791035408,12.6057964564,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02478",2015,2015-11-02,NA,10.7493890325,12.578803128,1,2016,2016-06-16,NA,9.83210219781,11.9183168019,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02458",2015,2015-11-02,NA,17.4148283526,26.2481522333,1,2016,2016-06-16,NA,32.3269602982,28.2507489219,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02471",2015,2015-11-02,NA,52.4154441168,35.5426352149,1,2016,2016-06-16,NA,38.6600225708,63.1592206657,2,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02577",2015,2015-11-02,NA,10.9317608014,12.5428989952,1,2016,2016-06-16,NA,11.788560514,12.7935179982,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02467",2015,2015-11-02,NA,14.1617820758,13.7105494983,1,2016,2016-06-16,NA,13.3739883188,13.5102753123,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02470",2015,2015-11-02,NA,32.3333140859,29.4298504267,1,2016,2016-06-16,NA,37.8370340934,35.3516008494,2,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02466",2015,2015-11-02,NA,27.7056113175,31.1410004792,2,2016,2016-06-16,NA,26.289497953,31.6389114514,2,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02463",2015,2015-11-02,NA,11.4819098126,14.5822851749,1,2016,2016-06-16,NA,13.345041764,15.5425504633,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02468",2015,2015-11-02,NA,4.77995005797,8.07579271729,1,2016,2016-06-16,NA,8.63484393196,10.8036372145,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02477",2015,2015-11-02,NA,5.50770923872,8.52296784825,1,2016,2016-06-16,NA,5.50340406924,8.87879629714,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02469",2015,2015-11-02,NA,6.4051272982,9.37734234696,1,2016,2016-06-16,NA,6.69725114161,9.44432361059,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02465",2015,2015-11-02,NA,48.7379288022,38.4364182887,2,2016,2016-06-16,NA,55.1021812017,36.257262175,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02464",2015,2015-11-02,NA,7.36134491295,12.4661926924,1,2016,2016-06-16,NA,7.07007870065,12.5946830458,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02476",2015,2015-11-02,NA,10.3526789847,13.0910565779,1,2016,2016-06-16,NA,14.3397845116,13.8969260814,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02462",2015,2015-11-02,NA,10.6218496577,11.815229097,1,2016,2016-06-16,NA,8.75586841022,10.7945254863,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02457",2015,2015-11-02,NA,30.9824039891,25.0277345692,1,2016,2016-06-16,NA,30.9920950623,24.6217512538,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02549",2015,2015-11-02,NA,112.57612354689,99.65242422928,5,2016,2016-06-16,NA,137.65199775869,106.26855255433,5,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02475",2015,2015-11-02,NA,22.184125929,21.8552129535,1,2016,2016-06-16,NA,20.3398586207,22.7240273412,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02481",2015,2015-11-02,NA,54.0741847316,41.6098123877,1,2016,2016-06-16,NA,43.4483464798,39.067363571,2,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02560",2015,2015-11-02,NA,13.35290563495,18.94403685842,2,2016,2016-06-16,NA,11.47729129348,19.44752052824,2,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02456",2015,2015-11-02,NA,6.97024055331,10.7480461628,1,2016,2016-06-16,NA,7.17288855974,11.2971680568,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02490",2015,2015-11-02,NA,12.2557608857,17.9463766217,1,2016,2016-06-16,NA,16.2879754425,17.1731156075,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02494",2015,2015-11-02,NA,16.852516176,24.8449051943,1,2016,2016-06-16,NA,40.887161862,50.1784712055,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02585",2015,2015-11-02,NA,3.70195677636,9.13878236322,1,2016,2016-06-16,NA,14.4211060347,23.5742664838,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02474",2015,2015-11-02,NA,35.59665363888,61.1345337313,4,2016,2016-06-16,NA,52.12937795438,81.1626456734,3,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02548",2015,2015-11-02,NA,22.6825646917,18.5199588913,1,2016,2016-06-16,NA,27.1453595579,21.8808820072,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02512",2015,2015-11-02,NA,8.31073128571,11.1608627229,1,2016,2016-06-16,NA,9.79992913921,12.0590998286,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02511",2015,2015-11-02,NA,56.8871061216,50.8734905433,1,2016,2016-06-16,NA,57.5233572929,51.9945707119,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02556",2015,2015-11-02,NA,24.1435632103,26.4098037206,1,2016,2016-06-16,NA,10.26057339608,17.62873007578,2,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02505",2015,2015-11-02,NA,233.037146125,167.595685289,2,2016,2016-06-16,NA,316.556336743,141.32117049,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02502",2015,2015-11-02,NA,17.48713440009,29.21316936695,3,2016,2016-06-16,NA,0,0,3,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02483",2015,2015-11-02,NA,271.09761658622,208.9154944322,5,2016,2016-06-16,NA,310.81199739535,209.1729493612,4,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02499",2015,2015-11-02,NA,3.47067350402,7.40266405051,1,2016,2016-06-16,NA,13.9019516857,23.3997683037,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02507",2015,2015-11-02,NA,26.06655997404,42.8991888849,2,2016,2016-06-16,NA,0,0,2,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02547",2015,2015-11-02,NA,3.77722337668,7.81832106545,1,2016,2016-06-16,NA,1.58915002727,5.83362510521,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02581",2015,2015-11-02,NA,1.771935697,5.02590512192,1,2016,2016-06-16,NA,1.81119998253,5.79385583372,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02451",2015,2015-11-02,NA,49.8839252822,47.1374375126,1,2016,2016-06-16,NA,48.16089064901,57.80832766202,3,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02529",2015,2015-11-02,NA,70.5314236836,66.8468093191,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02516",2015,2015-11-02,NA,6.77226321926,11.8453665317,1,2016,2016-06-16,NA,5.92723865322,9.88510419869,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02384",2015,2015-11-02,NA,1.55574996612,4.78628057009,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02383",2015,2015-11-02,NA,6.46444998248,10.7717317657,1,2016,2016-06-16,NA,4.08652051851,8.14590669315,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02546",2015,2015-11-02,NA,0.61104991049,3.00313691525,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02472",2015,2015-11-02,NA,7.77231580002,20.08924227558,2,2016,2016-06-16,NA,5.90805478819,17.20621043605,2,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02561",2015,2015-11-02,NA,1.91885006103,5.17033445154,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02421",2015,2015-11-02,NA,1.26120002714,4.44334387368,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02438",2015,2015-11-02,NA,26.12361139876,28.74232249211,2,2016,2016-06-16,NA,32.9744477423,29.9540316338,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02543",2015,2015-11-02,NA,1.69309998703,4.78778018599,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02447",2015,2015-11-02,NA,20.0453994747,24.3643909427,1,2016,2016-06-16,NA,17.95839211479,24.01170340694,2,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02480",2015,2015-11-02,NA,8.75502726823,11.4687244094,1,2016,2016-06-16,NA,4.72264990247,9.26031707864,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02573",2015,2015-11-02,NA,1.28694992289,4.71284061637,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02425",2015,2015-11-02,NA,153.511640141,84.6006695341,1,2016,2016-06-16,NA,141.673383969,89.7386699313,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02449",2015,2015-11-02,NA,1.79234262705,5.62733928541,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02487",2015,2015-11-02,NA,2.14832273953,6.58455319499,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02493",2015,2015-11-02,NA,4.66293791755,9.20916176991,1,2016,2016-06-16,NA,8.38222636795,12.3857712368,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02515",2015,2015-11-02,NA,2.37999992946,6.22595549144,1,2016,2016-06-16,NA,0,0,1,"MORT","15_16",0.621492128678987,1,0
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02530",2015,2015-11-02,NA,29.99149451873,31.5413703317,2,2016,2016-06-16,NA,31.31991984129,35.3083042166,2,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02582",2015,2015-11-02,NA,1.70726047381,5.15068732956,1,2016,2016-06-16,NA,2.77985000522,6.91672002289,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02562",2015,2015-11-02,NA,5.56521773286,9.61111822813,1,2016,2016-06-16,NA,4.91905810369,8.71554277366,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02563",2015,2015-11-02,NA,18.0457250731,15.7712366743,1,2016,2016-06-16,NA,19.2469892617,17.6170632692,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02564",2015,2015-11-02,NA,13.952372723,14.4170190399,1,2016,2016-06-16,NA,16.8219501034,19.228869474,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02565",2015,2015-11-02,NA,21.19975482778,31.7722127256,2,2016,2016-06-16,NA,28.41133191149,30.081279658,2,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02566",2015,2015-11-02,NA,2.83523617015,6.13334299654,1,2016,2016-06-16,NA,2.99697197803,6.25442442463,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02583",2015,2015-11-02,NA,2.07585002729,5.43446820982,1,2016,2016-06-16,NA,2.73518476278,6.14563826139,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02567",2015,2015-11-02,NA,13.1419660181,23.7624305513,1,2016,2016-06-16,NA,10.9562097617,16.3978546804,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02584",2015,2015-11-02,NA,1.80110006807,5.35842801802,1,2016,2016-06-16,NA,3.85086449681,8.88549231617,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02571",2015,2015-11-02,NA,14.916578603,16.6263665023,1,2016,2016-06-16,NA,16.4764000919,19.6318290602,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","MOSP","MAI_SIO_K01_02586",2015,2015-07-10,NA,0,0,1,2015,2015-11-02,NA,0.56639996766,2.92952832073,1,"RECR","15_15",0.314852840520192,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02568",2015,2015-11-02,NA,14.5498325388,17.9660260016,1,2016,2016-06-16,NA,16.6577825264,16.5227874746,1,"GROWTH","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02569",2015,2015-11-02,NA,6.64005878767,9.28137598529,1,2016,2016-06-16,NA,5.57672644865,9.17913153903,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02570",2015,2015-11-02,NA,3.30741736987,6.8956656918,1,2016,2016-06-16,NA,2.8653619299,7.02481239724,1,"SHRINK","15_16",0.621492128678987,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02368",2016,2016-06-16,NA,99.6284724727,86.3271204334,2,2016,2016-11-30,NA,110.993850907,77.5970847653,1,"GROWTH","16_16",0.457221081451061,0,1
"MAI","SIO-MAI-K01","POSP","MAI_SIO_K01_02374",2016,2016-06-16,NA,57.8951458466,53.831634602,1,2016,2016-11-30,NA,52.1826844458,54.0525254446,3,"SHRINK","16_16",0.457221081451061,0,1
