"Site","Island","Genus","Genus_Code","Date","Shape_Leng","Shape_Area","nPatches","TimePt","Year","Genet","Site_Genet","Genet_full","area_perim","Region","Latitude","Longitude"
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,65.91050245,57.25430247,2,6,"2018","02492","SIO-MAI-K01_02492","SIO-MAI-K01_02492_2018",0.868667364710706,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,13.72217444,4.968850928,2,6,"2018","02499","SIO-MAI-K01_02499","SIO-MAI-K01_02499_2018",0.362103757660728,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,182.580454,51.69555839,5,6,"2018","02505","SIO-MAI-K01_02505","SIO-MAI-K01_02505_2018",0.283138513775412,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,22.67274737,10.93143419,2,6,"2018","02538","SIO-MAI-K01_02538","SIO-MAI-K01_02538_2018",0.482139813565964,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,26.56867357,26.3922405,1,6,"2018","02599","SIO-MAI-K01_02599","SIO-MAI-K01_02599_2018",0.993359357231924,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,48.628432,44.34205185,1,6,"2018","02609","SIO-MAI-K01_02609","SIO-MAI-K01_02609_2018",0.911854444535658,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,25.66398381,27.99524907,1,6,"2018","02610","SIO-MAI-K01_02610","SIO-MAI-K01_02610_2018",1.0908380116376,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,9.800341465,4.313216304,1,6,"2018","02611","SIO-MAI-K01_02611","SIO-MAI-K01_02611_2018",0.440108777781244,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,5.583420473,1.401879807,1,6,"2018","02612","SIO-MAI-K01_02612","SIO-MAI-K01_02612_2018",0.25107903189078,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,14.06374347,10.11700871,1,6,"2018","02617","SIO-MAI-K01_02617","SIO-MAI-K01_02617_2018",0.719368120698521,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,6.167543624,2.528979332,1,6,"2018","02618","SIO-MAI-K01_02618","SIO-MAI-K01_02618_2018",0.410046444123862,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,20.057348,11.48811128,1,6,"2018","02621","SIO-MAI-K01_02621","SIO-MAI-K01_02621_2018",0.572763222735129,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,37.84275172,41.03926199,1,6,"2018","02630","SIO-MAI-K01_02630","SIO-MAI-K01_02630_2018",1.08446823036684,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,3.906655717,0.741900022,1,6,"2018","02632","SIO-MAI-K01_02632","SIO-MAI-K01_02632_2018",0.189906681249537,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,9.637644737,5.361049924,1,6,"2018","02633","SIO-MAI-K01_02633","SIO-MAI-K01_02633_2018",0.55626141762814,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,8.302007179,4.776309184,1,6,"2018","02634","SIO-MAI-K01_02634","SIO-MAI-K01_02634_2018",0.575319808935087,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,24.83689821,16.3030196,1,6,"2018","02635","SIO-MAI-K01_02635","SIO-MAI-K01_02635_2018",0.656403205511225,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,7.079905121,3.328408805,1,6,"2018","02636","SIO-MAI-K01_02636","SIO-MAI-K01_02636_2018",0.470120538074369,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Montipora sp.","MOSP",2018-09-14,4.571002216,1.191694809,1,6,"2018","02637","SIO-MAI-K01_02637","SIO-MAI-K01_02637_2018",0.26070755442399,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Pocillopora sp.","POCS",2018-09-14,57.0886315,65.95970526,1,6,"2018","02360","SIO-MAI-K01_02360","SIO-MAI-K01_02360_2018",1.15539124913162,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,51.40107856,61.61834788,2,6,"2018","02362","SIO-MAI-K01_02362","SIO-MAI-K01_02362_2018",1.19877538772019,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,70.76223888,50.64928112,5,6,"2018","02363","SIO-MAI-K01_02363","SIO-MAI-K01_02363_2018",0.715767080319378,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,37.20773818,28.29576412,2,6,"2018","02364","SIO-MAI-K01_02364","SIO-MAI-K01_02364_2018",0.760480628602402,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,106.3808118,97.17062799,2,6,"2018","02365","SIO-MAI-K01_02365","SIO-MAI-K01_02365_2018",0.913422508682153,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,125.5329555,159.6416223,4,6,"2018","02366","SIO-MAI-K01_02366","SIO-MAI-K01_02366_2018",1.27171085603891,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,77.27864499,116.7997484,3,6,"2018","02368","SIO-MAI-K01_02368","SIO-MAI-K01_02368_2018",1.51141040859495,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,58.01161904,39.88707955,3,6,"2018","02372","SIO-MAI-K01_02372","SIO-MAI-K01_02372_2018",0.687570528284983,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,6.035005997,2.337199828,1,6,"2018","02373","SIO-MAI-K01_02373","SIO-MAI-K01_02373_2018",0.387273820301392,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,66.24752393,49.51886024,3,6,"2018","02374","SIO-MAI-K01_02374","SIO-MAI-K01_02374_2018",0.747482431076575,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,108.8833745,107.0955231,7,6,"2018","02378","SIO-MAI-K01_02378","SIO-MAI-K01_02378_2018",0.983580124989605,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,19.06195258,8.488967235,3,6,"2018","02380","SIO-MAI-K01_02380","SIO-MAI-K01_02380_2018",0.445335660099517,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,7.189395373,3.385766693,1,6,"2018","02381","SIO-MAI-K01_02381","SIO-MAI-K01_02381_2018",0.470939003537815,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,24.40491439,30.09266121,1,6,"2018","02392","SIO-MAI-K01_02392","SIO-MAI-K01_02392_2018",1.23305743790401,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,51.31272523,53.18497721,2,6,"2018","02394","SIO-MAI-K01_02394","SIO-MAI-K01_02394_2018",1.03648708915007,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,71.19115502,62.3228443,5,6,"2018","02409","SIO-MAI-K01_02409","SIO-MAI-K01_02409_2018",0.875429599119321,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,214.1369646,313.4694758,3,6,"2018","02410","SIO-MAI-K01_02410","SIO-MAI-K01_02410_2018",1.46387372392968,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,5.891040816,2.639800068,1,6,"2018","02414","SIO-MAI-K01_02414","SIO-MAI-K01_02414_2018",0.448104189132476,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,38.0584099,41.57834681,2,6,"2018","02417","SIO-MAI-K01_02417","SIO-MAI-K01_02417_2018",1.09248775551182,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,127.77467,131.3503366,3,6,"2018","02433","SIO-MAI-K01_02433","SIO-MAI-K01_02433_2018",1.02798415836253,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,26.73205738,30.27583344,1,6,"2018","02438","SIO-MAI-K01_02438","SIO-MAI-K01_02438_2018",1.13256652900391,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,437.5288112,466.1901906,20,6,"2018","02439","SIO-MAI-K01_02439","SIO-MAI-K01_02439_2018",1.06550741040662,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,257.6797767,501.7881267,1,6,"2018","02440","SIO-MAI-K01_02440","SIO-MAI-K01_02440_2018",1.94733220094412,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,13.24675104,6.406639272,2,6,"2018","02456","SIO-MAI-K01_02456","SIO-MAI-K01_02456_2018",0.483638535415549,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,22.23665323,21.8466502,1,6,"2018","02457","SIO-MAI-K01_02457","SIO-MAI-K01_02457_2018",0.982461253230597,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,6.981801006,3.681247817,1,6,"2018","02462","SIO-MAI-K01_02462","SIO-MAI-K01_02462_2018",0.52726335423144,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,11.40549006,7.309857199,1,6,"2018","02463","SIO-MAI-K01_02463","SIO-MAI-K01_02463_2018",0.64090689313178,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,46.05316294,75.08230439,1,6,"2018","02465","SIO-MAI-K01_02465","SIO-MAI-K01_02465_2018",1.63033979854588,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,29.94410155,25.6883142,2,6,"2018","02466","SIO-MAI-K01_02466","SIO-MAI-K01_02466_2018",0.857875603885,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,12.12261742,9.653622488,1,6,"2018","02467","SIO-MAI-K01_02467","SIO-MAI-K01_02467_2018",0.796331530851858,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,9.472010862,6.740269765,1,6,"2018","02468","SIO-MAI-K01_02468","SIO-MAI-K01_02468_2018",0.711598610179043,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,27.96812993,29.50311503,2,6,"2018","02470","SIO-MAI-K01_02470","SIO-MAI-K01_02470_2018",1.05488336559655,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,35.90089295,33.65442253,3,6,"2018","02471","SIO-MAI-K01_02471","SIO-MAI-K01_02471_2018",0.937425778708939,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,63.56247412,32.29474849,9,6,"2018","02474","SIO-MAI-K01_02474","SIO-MAI-K01_02474_2018",0.508078845845908,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,23.48223084,19.58877136,1,6,"2018","02475","SIO-MAI-K01_02475","SIO-MAI-K01_02475_2018",0.834195502696114,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,13.02559101,11.75891846,1,6,"2018","02476","SIO-MAI-K01_02476","SIO-MAI-K01_02476_2018",0.902755080439149,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,8.008905136,4.937774163,1,6,"2018","02477","SIO-MAI-K01_02477","SIO-MAI-K01_02477_2018",0.616535478839014,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,15.95989767,15.17374909,1,6,"2018","02478","SIO-MAI-K01_02478","SIO-MAI-K01_02478_2018",0.95074225435181,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,19.94634216,18.93199265,1,6,"2018","02479","SIO-MAI-K01_02479","SIO-MAI-K01_02479_2018",0.949146088948872,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,15.89498321,11.90386127,1,6,"2018","02480","SIO-MAI-K01_02480","SIO-MAI-K01_02480_2018",0.74890681624067,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,42.80725486,51.93524888,2,6,"2018","02481","SIO-MAI-K01_02481","SIO-MAI-K01_02481_2018",1.21323474373334,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,42.33291363,35.31053874,1,6,"2018","02484","SIO-MAI-K01_02484","SIO-MAI-K01_02484_2018",0.834115483961787,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,38.35088561,34.07034231,3,6,"2018","02491","SIO-MAI-K01_02491","SIO-MAI-K01_02491_2018",0.888384760041008,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,10.91604531,6.102315453,1,6,"2018","02493","SIO-MAI-K01_02493","SIO-MAI-K01_02493_2018",0.559022547058299,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,31.64921684,17.54530079,3,6,"2018","02494","SIO-MAI-K01_02494","SIO-MAI-K01_02494_2018",0.554367612908048,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,11.03664136,8.420125515,1,6,"2018","02512","SIO-MAI-K01_02512","SIO-MAI-K01_02512_2018",0.762924629001445,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,46.95933455,55.70409871,1,6,"2018","02517","SIO-MAI-K01_02517","SIO-MAI-K01_02517_2018",1.18621993356164,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,40.03417439,33.23501325,2,6,"2018","02518","SIO-MAI-K01_02518","SIO-MAI-K01_02518_2018",0.830166070773316,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,37.62251068,28.37102197,3,6,"2018","02519","SIO-MAI-K01_02519","SIO-MAI-K01_02519_2018",0.754096987606995,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,159.8876961,214.7136988,5,6,"2018","02520","SIO-MAI-K01_02520","SIO-MAI-K01_02520_2018",1.34290320041706,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,14.79628453,12.04572767,1,6,"2018","02522","SIO-MAI-K01_02522","SIO-MAI-K01_02522_2018",0.814104895426744,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,77.77927636,48.1434425,5,6,"2018","02523","SIO-MAI-K01_02523","SIO-MAI-K01_02523_2018",0.618975191761478,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,78.89132993,59.65660596,4,6,"2018","02524","SIO-MAI-K01_02524","SIO-MAI-K01_02524_2018",0.756187099557494,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,14.19151046,13.57056202,1,6,"2018","02525","SIO-MAI-K01_02525","SIO-MAI-K01_02525_2018",0.956245077523623,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,11.17956328,8.31588396,1,6,"2018","02527","SIO-MAI-K01_02527","SIO-MAI-K01_02527_2018",0.743846942114183,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,762.5465261,1201.517971,12,6,"2018","02528","SIO-MAI-K01_02528","SIO-MAI-K01_02528_2018",1.57566512976604,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,29.469759,27.73705063,2,6,"2018","02530","SIO-MAI-K01_02530","SIO-MAI-K01_02530_2018",0.941203850021305,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,83.03582101,108.8488647,2,6,"2018","02531","SIO-MAI-K01_02531","SIO-MAI-K01_02531_2018",1.31086636316743,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,40.7851536,42.067093,1,6,"2018","02533","SIO-MAI-K01_02533","SIO-MAI-K01_02533_2018",1.03143152070905,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,102.1883617,393.3730854,1,6,"2018","02534","SIO-MAI-K01_02534","SIO-MAI-K01_02534_2018",3.84949008728457,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,7.316956822,2.991255207,1,6,"2018","02535","SIO-MAI-K01_02535","SIO-MAI-K01_02535_2018",0.408811378797009,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,24.05136661,28.27523786,1,6,"2018","02537","SIO-MAI-K01_02537","SIO-MAI-K01_02537_2018",1.17561876289574,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,8.207040678,2.702699905,1,6,"2018","02539","SIO-MAI-K01_02539","SIO-MAI-K01_02539_2018",0.329314793363328,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,31.13836982,39.23431295,1,6,"2018","02542","SIO-MAI-K01_02542","SIO-MAI-K01_02542_2018",1.25999893946921,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,58.16469105,65.53977167,2,6,"2018","02544","SIO-MAI-K01_02544","SIO-MAI-K01_02544_2018",1.12679652357579,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,24.25981141,30.22369813,1,6,"2018","02548","SIO-MAI-K01_02548","SIO-MAI-K01_02548_2018",1.24583400996851,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,113.3583489,148.8694163,4,6,"2018","02549","SIO-MAI-K01_02549","SIO-MAI-K01_02549_2018",1.31326380231002,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,14.21031356,13.2591978,1,6,"2018","02556","SIO-MAI-K01_02556","SIO-MAI-K01_02556_2018",0.933068629627058,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,24.72735317,18.77322553,2,6,"2018","02560","SIO-MAI-K01_02560","SIO-MAI-K01_02560_2018",0.759208856723746,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,15.62866532,8.198926042,1,6,"2018","02564","SIO-MAI-K01_02564","SIO-MAI-K01_02564_2018",0.52460820384373,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,24.79472824,39.56085285,1,6,"2018","02565","SIO-MAI-K01_02565","SIO-MAI-K01_02565_2018",1.5955348438213,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,8.104758137,4.5893532,1,6,"2018","02566","SIO-MAI-K01_02566","SIO-MAI-K01_02566_2018",0.566254183335662,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,15.90582597,12.31114154,2,6,"2018","02568","SIO-MAI-K01_02568","SIO-MAI-K01_02568_2018",0.774002026881223,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,12.46323244,6.005797266,1,6,"2018","02569","SIO-MAI-K01_02569","SIO-MAI-K01_02569_2018",0.481881188922125,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,13.81330241,10.00300915,1,6,"2018","02570","SIO-MAI-K01_02570","SIO-MAI-K01_02570_2018",0.724157688950502,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,17.13383707,14.17264209,1,6,"2018","02571","SIO-MAI-K01_02571","SIO-MAI-K01_02571_2018",0.827172689462256,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,11.77121141,9.914311665,1,6,"2018","02577","SIO-MAI-K01_02577","SIO-MAI-K01_02577_2018",0.842250752252864,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,19.34684111,17.62026467,1,6,"2018","02585","SIO-MAI-K01_02585","SIO-MAI-K01_02585_2018",0.910756674426423,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,11.15162381,6.845662345,1,6,"2018","02588","SIO-MAI-K01_02588","SIO-MAI-K01_02588_2018",0.613871348391549,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,16.51796738,19.50998975,1,6,"2018","02602","SIO-MAI-K01_02602","SIO-MAI-K01_02602_2018",1.18113744271119,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,10.7508683,7.613380281,1,6,"2018","02607","SIO-MAI-K01_02607","SIO-MAI-K01_02607_2018",0.708164221581991,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,9.862649947,3.479081912,2,6,"2018","02608","SIO-MAI-K01_02608","SIO-MAI-K01_02608_2018",0.352753259083099,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,27.55163538,29.77389919,1,6,"2018","02616","SIO-MAI-K01_02616","SIO-MAI-K01_02616_2018",1.0806581453097,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,51.745051,45.90453381,1,6,"2018","02622","SIO-MAI-K01_02622","SIO-MAI-K01_02622_2018",0.887128970266161,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,12.83778396,10.0610556,1,6,"2018","02624","SIO-MAI-K01_02624","SIO-MAI-K01_02624_2018",0.783706567375511,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,3.491692254,0.879049992,1,6,"2018","02625","SIO-MAI-K01_02625","SIO-MAI-K01_02625_2018",0.251754716067254,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,15.57727532,8.321049628,1,6,"2018","02626","SIO-MAI-K01_02626","SIO-MAI-K01_02626_2018",0.534178760859187,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,8.744336561,5.800982306,1,6,"2018","02627","SIO-MAI-K01_02627","SIO-MAI-K01_02627_2018",0.663398791381447,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,12.01878178,9.981532321,1,6,"2018","02628","SIO-MAI-K01_02628","SIO-MAI-K01_02628_2018",0.830494512980499,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,18.61365823,23.23804001,1,6,"2018","02629","SIO-MAI-K01_02629","SIO-MAI-K01_02629_2018",1.24844024333416,"MHI",20.93677,-156.69365
"SIO-MAI-K01","MAI","Porites sp.","POSP",2018-09-14,2.614354887,0.356349988,1,6,"2018","02631","SIO-MAI-K01_02631","SIO-MAI-K01_02631_2018",0.136305132012477,"MHI",20.93677,-156.69365
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,324.56882,569.1886675,6,0,"2014","02646","SIO-MAI-K02_02646","SIO-MAI-K02_02646_2014",1.75367636207323,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,38.27346764,27.56378148,2,0,"2014","02702","SIO-MAI-K02_02702","SIO-MAI-K02_02702_2014",0.720179883862752,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,35.21460873,59.88903485,1,0,"2014","02748","SIO-MAI-K02_02748","SIO-MAI-K02_02748_2014",1.70068721504719,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,95.77904018,119.5144813,1,0,"2014","02761","SIO-MAI-K02_02761","SIO-MAI-K02_02761_2014",1.24781456439105,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,1027.975258,2608.925388,4,0,"2014","02778","SIO-MAI-K02_02778","SIO-MAI-K02_02778_2014",2.53792624647003,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,68.41877421,98.22565789,1,0,"2014","02801","SIO-MAI-K02_02801","SIO-MAI-K02_02801_2014",1.43565357643668,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,385.6023483,575.6694698,3,0,"2014","02806","SIO-MAI-K02_02806","SIO-MAI-K02_02806_2014",1.492909657677,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,59.23643705,41.59213106,2,0,"2014","02814","SIO-MAI-K02_02814","SIO-MAI-K02_02814_2014",0.702137622235671,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,37.29041419,29.94318669,1,0,"2014","02843","SIO-MAI-K02_02843","SIO-MAI-K02_02843_2014",0.802972756951295,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,93.68812916,89.30830688,5,0,"2014","02852","SIO-MAI-K02_02852","SIO-MAI-K02_02852_2014",0.953251043443079,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,45.4352588,27.09683258,1,0,"2014","02911","SIO-MAI-K02_02911","SIO-MAI-K02_02911_2014",0.596383366039064,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,13.97691711,13.02471436,1,0,"2014","02929","SIO-MAI-K02_02929","SIO-MAI-K02_02929_2014",0.931873191884444,"MHI",20.93884,-156.69383
"SIO-MAI-K02","MAI","Montipora sp.","MOSP",2014-07-21,52.78706994,67.71227747,2,0,"2014","02959","SIO-MAI-K02_02959","SIO-MAI-K02_02959_2014",1.28274362541745,"MHI",20.93884,-156.69383
